Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0243---TSP200X.BS_341_R1	NS.2150.TSP0243---TSP200X.BS_341_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	772586.0	0.0	20-251	49.0	7.296533978094348	233.99424918390963	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0243---TSP200X.BS_341_R2	NS.2150.TSP0243---TSP200X.BS_341_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	766523.0	0.0	20-251	49.0	7.391167649242098	234.97812981476093	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0244---TSP200X.BS_342_R1	NS.2150.TSP0244---TSP200X.BS_342_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1310617.0	0.0	20-251	48.0	5.870746373654546	233.98268906934672	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0244---TSP200X.BS_342_R2	NS.2150.TSP0244---TSP200X.BS_342_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1300988.0	0.0	20-251	48.0	6.0308012064677	235.04992590246798	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0245---TSP200X.BS_343_R1	NS.2150.TSP0245---TSP200X.BS_343_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2167733.0	0.0	20-251	49.0	5.05715961242943	234.0697659721008	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0245---TSP200X.BS_343_R2	NS.2150.TSP0245---TSP200X.BS_343_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2106675.0	0.0	20-251	49.0	10.778539559052245	232.26295275730712	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0246---TSP200X.BS_344_R1	NS.2150.TSP0246---TSP200X.BS_344_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	806634.0	0.0	20-251	48.0	5.852468405745356	234.5742951574072	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0246---TSP200X.BS_344_R2	NS.2150.TSP0246---TSP200X.BS_344_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	801685.0	0.0	20-251	48.0	5.733049763934712	235.08296650180557	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0247---TSP200X.BS_345_R1	NS.2150.TSP0247---TSP200X.BS_345_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1027788.0	0.0	20-251	47.0	6.411633527536807	233.00186127878513	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0247---TSP200X.BS_345_R2	NS.2150.TSP0247---TSP200X.BS_345_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1021224.0	0.0	20-251	48.0	6.1054185957243465	234.5461857535663	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0248---TSP200X.BS_346_R1	NS.2150.TSP0248---TSP200X.BS_346_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	219919.0	0.0	20-251	47.0	9.06515580736544	231.89738039914695	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0248---TSP200X.BS_346_R2	NS.2150.TSP0248---TSP200X.BS_346_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	218697.0	0.0	20-251	47.0	8.51269107486614	233.44999245531488	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0249---TSP200X.BS_347_R1	NS.2150.TSP0249---TSP200X.BS_347_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2931370.0	0.0	20-251	48.0	4.4251204939319715	234.34271688664344	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0249---TSP200X.BS_347_R2	NS.2150.TSP0249---TSP200X.BS_347_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2907553.0	0.0	20-251	48.0	4.916562222574903	235.1767517221526	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0250---TSP200X.BS_348_R1	NS.2150.TSP0250---TSP200X.BS_348_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1329873.0	0.0	20-251	49.0	6.06343613262319	233.98703560415169	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0250---TSP200X.BS_348_R2	NS.2150.TSP0250---TSP200X.BS_348_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1320574.0	0.0	20-251	49.0	6.082582271042743	235.11540511928905	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0251---TSP200X.BS_349_R1	NS.2150.TSP0251---TSP200X.BS_349_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1513262.0	0.0	20-251	48.0	5.484972199130091	234.19867874829342	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0251---TSP200X.BS_349_R2	NS.2150.TSP0251---TSP200X.BS_349_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1504736.0	0.0	20-251	48.0	5.184098738914999	235.28153443527634	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0252---TSP200X.BS_350_R1	NS.2150.TSP0252---TSP200X.BS_350_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	165793.0	0.0	20-251	49.0	10.588504942910738	233.7205370552436	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0252---TSP200X.BS_350_R2	NS.2150.TSP0252---TSP200X.BS_350_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	165097.0	0.0	20-251	49.0	9.421128185248671	235.15334621464956	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0253---TSP200X.BS_351_R1	NS.2150.TSP0253---TSP200X.BS_351_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1308021.0	0.0	20-251	48.0	6.135375502381078	233.7450522583353	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0253---TSP200X.BS_351_R2	NS.2150.TSP0253---TSP200X.BS_351_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1300175.0	0.0	20-251	48.0	5.861595554444594	235.03172880573769	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0254---TSP200X.BS_352_R1	NS.2150.TSP0254---TSP200X.BS_352_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1319220.0	0.0	20-251	48.0	6.520443898667394	233.3625816770516	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0254---TSP200X.BS_352_R2	NS.2150.TSP0254---TSP200X.BS_352_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1312239.0	0.0	20-251	48.0	5.815404053682294	235.14542777649498	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0255---TSP200X.BS_353_R1	NS.2150.TSP0255---TSP200X.BS_353_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2053153.0	0.0	20-251	49.0	5.225437449370554	234.19965779462126	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0255---TSP200X.BS_353_R2	NS.2150.TSP0255---TSP200X.BS_353_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2038432.0	0.0	20-251	49.0	5.2433013105176105	235.31150315536647	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0256---TSP200X.BS_354_R1	NS.2150.TSP0256---TSP200X.BS_354_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3177916.0	0.0	20-251	48.0	4.580145473794865	234.01841961839142	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0256---TSP200X.BS_354_R2	NS.2150.TSP0256---TSP200X.BS_354_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3156839.0	0.0	20-251	49.0	4.641768606648816	235.36059330235088	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0257---TSP200X.BS_355_R1	NS.2150.TSP0257---TSP200X.BS_355_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1928476.0	0.0	20-251	48.0	5.188936987132715	234.2502214183635	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0257---TSP200X.BS_355_R2	NS.2150.TSP0257---TSP200X.BS_355_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1914270.0	0.0	20-251	48.0	5.385721445819361	235.32928688220574	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0258---TSP200X.BS_356_R1	NS.2150.TSP0258---TSP200X.BS_356_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	986760.0	0.0	20-251	48.0	6.832056427094734	234.00041448781872	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0258---TSP200X.BS_356_R2	NS.2150.TSP0258---TSP200X.BS_356_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	981470.0	0.0	20-251	48.0	6.465098270960906	235.46481909788378	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0259---TSP200X.BS_357_R1	NS.2150.TSP0259---TSP200X.BS_357_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3373273.0	0.0	20-251	48.0	4.303944254441429	234.49695622026442	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0259---TSP200X.BS_357_R2	NS.2150.TSP0259---TSP200X.BS_357_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3348652.0	0.0	20-251	48.0	4.591667221476869	235.4571009468885	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0260---TSP200X.BS_358_R1	NS.2150.TSP0260---TSP200X.BS_358_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2918220.0	0.0	20-251	47.0	4.521998055946199	234.0855274790797	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0260---TSP200X.BS_358_R2	NS.2150.TSP0260---TSP200X.BS_358_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2900653.0	0.0	20-251	47.0	4.544356666855987	235.30592249400394	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0261---TSP200X.BS_359_R1	NS.2150.TSP0261---TSP200X.BS_359_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1410808.0	0.0	20-251	49.0	5.213749851149128	234.77300880063055	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0261---TSP200X.BS_359_R2	NS.2150.TSP0261---TSP200X.BS_359_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1402709.0	0.0	20-251	49.0	5.0533645966483425	235.36735060515045	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0262---TSP200X.BS_360_R1	NS.2150.TSP0262---TSP200X.BS_360_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2547190.0	0.0	20-251	48.0	4.9629324515999755	233.90487635394297	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0262---TSP200X.BS_360_R2	NS.2150.TSP0262---TSP200X.BS_360_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2534541.0	0.0	20-251	48.0	4.555409745238411	235.46933586791454	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0263---TSP200X.BS_361_R1	NS.2150.TSP0263---TSP200X.BS_361_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2285653.0	0.0	20-251	48.0	4.739333751259528	234.03237674310142	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0263---TSP200X.BS_361_R2	NS.2150.TSP0263---TSP200X.BS_361_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2269460.0	0.0	20-251	48.0	5.029657965281322	234.71511196496084	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0264---TSP200X.BS_362_R1	NS.2150.TSP0264---TSP200X.BS_362_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2950867.0	0.0	20-251	48.0	4.613601857820406	234.2918626966244	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0264---TSP200X.BS_362_R2	NS.2150.TSP0264---TSP200X.BS_362_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2931003.0	0.0	20-251	48.0	4.665390927438635	235.44762765510646	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0265---TSP200X.BS_363_R1	NS.2150.TSP0265---TSP200X.BS_363_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2386964.0	0.0	20-251	48.0	4.885978363798882	233.48303954311837	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0265---TSP200X.BS_363_R2	NS.2150.TSP0265---TSP200X.BS_363_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2372409.0	0.0	20-251	48.0	4.678118700375433	234.8397801559512	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0266---TSP200X.BS_364_R1	NS.2150.TSP0266---TSP200X.BS_364_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	156459.0	0.0	20-251	48.0	9.736736141736813	232.4181478853885	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0266---TSP200X.BS_364_R2	NS.2150.TSP0266---TSP200X.BS_364_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	155485.0	0.0	20-251	48.0	9.37389458790237	233.392957520018	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0267---TSP200X.BS_365_R1	NS.2150.TSP0267---TSP200X.BS_365_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2229963.0	0.0	20-251	48.0	5.212238561523195	233.34163526480035	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0267---TSP200X.BS_365_R2	NS.2150.TSP0267---TSP200X.BS_365_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2216083.0	0.0	20-251	48.0	5.032619995102075	234.81713139805683	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0268---TSP200X.BS_366_R1	NS.2150.TSP0268---TSP200X.BS_366_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2050651.0	0.0	20-251	48.0	5.145718383441151	233.47487017537358	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0268---TSP200X.BS_366_R2	NS.2150.TSP0268---TSP200X.BS_366_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2037387.0	0.0	20-251	48.0	5.066340258043658	234.67255312809988	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0269---TSP200X.BS_367_R1	NS.2150.TSP0269---TSP200X.BS_367_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1443863.0	0.0	20-251	48.0	5.5371596889732615	232.83127346569586	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0269---TSP200X.BS_367_R2	NS.2150.TSP0269---TSP200X.BS_367_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1434032.0	0.0	20-251	48.0	5.625397480669887	233.84834787508228	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0270---TSP200X.BS_368_R1	NS.2150.TSP0270---TSP200X.BS_368_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2122711.0	0.0	20-251	48.0	5.063111282602455	233.2193087047648	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0270---TSP200X.BS_368_R2	NS.2150.TSP0270---TSP200X.BS_368_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2108549.0	0.0	20-251	49.0	5.088211113453078	234.44058734229083	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0271---TSP200X.BS_369_R1	NS.2150.TSP0271---TSP200X.BS_369_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1877810.0	0.0	20-251	48.0	5.5635874799387315	233.92093449284008	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0271---TSP200X.BS_369_R2	NS.2150.TSP0271---TSP200X.BS_369_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1866872.0	0.0	20-251	49.0	5.216908282946019	235.19550831551388	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0272---TSP200X.BS_370_R1	NS.2150.TSP0272---TSP200X.BS_370_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2234297.0	0.0	20-251	48.0	4.896296890412192	233.71864259764928	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0272---TSP200X.BS_370_R2	NS.2150.TSP0272---TSP200X.BS_370_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2218301.0	0.0	20-251	48.0	5.125390309114687	234.68277208548344	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0273---TSP200X.BS_371_R1	NS.2150.TSP0273---TSP200X.BS_371_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2989362.0	0.0	20-251	49.0	4.898533038000876	233.57549905297518	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0273---TSP200X.BS_371_R2	NS.2150.TSP0273---TSP200X.BS_371_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2966059.0	0.0	20-251	49.0	5.159139967438214	234.68718086862063	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0274---TSP200X.BS_372_R1	NS.2150.TSP0274---TSP200X.BS_372_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2222166.0	0.0	20-251	48.0	5.073452377195223	234.0423735220501	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0274---TSP200X.BS_372_R2	NS.2150.TSP0274---TSP200X.BS_372_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2205747.0	0.0	20-251	48.0	5.299489104091965	235.22947373384164	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0275---TSP200X.BS_373_R1	NS.2150.TSP0275---TSP200X.BS_373_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1206728.0	0.0	20-251	48.0	5.979309338972826	234.09940848310472	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0275---TSP200X.BS_373_R2	NS.2150.TSP0275---TSP200X.BS_373_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1199640.0	0.0	20-251	48.0	5.86000800240072	235.24288036410923	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0276---TSP200X.BS_374_R1	NS.2150.TSP0276---TSP200X.BS_374_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2377007.0	0.0	20-251	48.0	4.988189454125509	234.19055770555156	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0276---TSP200X.BS_374_R2	NS.2150.TSP0276---TSP200X.BS_374_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2362916.0	0.0	20-251	48.0	4.934437651686954	235.42764914199236	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0277---TSP200X.BS_375_R1	NS.2150.TSP0277---TSP200X.BS_375_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	65701.0	0.0	20-251	49.0	10.527998051780035	233.07604146055616	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0277---TSP200X.BS_375_R2	NS.2150.TSP0277---TSP200X.BS_375_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	65250.0	0.0	20-251	49.0	10.531800766283524	234.37469731800766	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0278---TSP200X.BS_376_R1	NS.2150.TSP0278---TSP200X.BS_376_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	539797.0	0.0	20-251	47.0	7.147687000854025	231.64441076923362	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0278---TSP200X.BS_376_R2	NS.2150.TSP0278---TSP200X.BS_376_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	536708.0	0.0	20-251	47.0	6.84096380154572	233.36006357274346	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0279---TSP200X.BS_377_R1	NS.2150.TSP0279---TSP200X.BS_377_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2804883.0	0.0	20-251	48.0	4.7083166984501705	233.26249258881742	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0279---TSP200X.BS_377_R2	NS.2150.TSP0279---TSP200X.BS_377_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2786401.0	0.0	20-251	48.0	4.663544364351855	234.6395540340389	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0280---TSP200X.BS_378_R1	NS.2150.TSP0280---TSP200X.BS_378_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1338431.0	0.0	20-251	47.0	5.215883373890772	233.28362911498613	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0280---TSP200X.BS_378_R2	NS.2150.TSP0280---TSP200X.BS_378_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1325299.0	0.0	20-251	47.0	6.133785658934324	234.0615559205885	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0281---TSP200X.BS_379_R1	NS.2150.TSP0281---TSP200X.BS_379_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1714260.0	0.0	20-251	47.0	4.946040857279526	233.41929578943683	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0281---TSP200X.BS_379_R2	NS.2150.TSP0281---TSP200X.BS_379_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1700064.0	0.0	20-251	47.0	5.495851920868861	234.1197013759482	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0282---TSP200X.BS_380_R1	NS.2150.TSP0282---TSP200X.BS_380_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1109651.0	0.0	20-251	48.0	6.685255093718656	234.0726498691931	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0282---TSP200X.BS_380_R2	NS.2150.TSP0282---TSP200X.BS_380_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1102808.0	0.0	20-251	48.0	6.457878433961306	235.30219856946994	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0283---TSP200X.BS_400_R1	NS.2150.TSP0283---TSP200X.BS_400_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	965534.0	0.0	20-251	48.0	6.1389863018806174	232.70154443033596	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0283---TSP200X.BS_400_R2	NS.2150.TSP0283---TSP200X.BS_400_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	958588.0	0.0	20-251	48.0	6.220086210134072	233.94714308962767	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0284---TSP200X.BS_401_R1	NS.2150.TSP0284---TSP200X.BS_401_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1582038.0	0.0	20-251	47.0	5.687221166621788	233.22176395257256	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0284---TSP200X.BS_401_R2	NS.2150.TSP0284---TSP200X.BS_401_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1573482.0	0.0	20-251	48.0	5.20272872520944	234.67321647149444	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0285---TSP200X.BS_402_R1	NS.2150.TSP0285---TSP200X.BS_402_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1572716.0	0.0	20-251	49.0	5.694607290826824	234.1498109003787	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0285---TSP200X.BS_402_R2	NS.2150.TSP0285---TSP200X.BS_402_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1563080.0	0.0	20-251	49.0	5.51296158865829	235.3326387644906	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0286---TSP200X.BS_403_R1	NS.2150.TSP0286---TSP200X.BS_403_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	928303.0	0.0	20-251	46.0	6.328860296691921	230.998255957376	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0286---TSP200X.BS_403_R2	NS.2150.TSP0286---TSP200X.BS_403_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	923644.0	0.0	20-251	46.0	5.8503059620373214	232.8171351732919	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0287---TSP200X.BS_404_R1	NS.2150.TSP0287---TSP200X.BS_404_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1132550.0	0.0	20-251	48.0	5.729813253278001	232.95863582181804	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
