Module	Section	Sample Name	Source
FastQC	all_sections	NS.2150.TSP0155---TSP200X.BS_253_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0155---TSP200X.BS_253_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0166---TSP200X.BS_264_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0166---TSP200X.BS_264_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0159---TSP200X.BS_257_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0159---TSP200X.BS_257_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0025---TSP200X.BS_058_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0025---TSP200X.BS_058_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0003---TSP200X.BS_014_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0003---TSP200X.BS_014_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0139---TSP200X.BS_189_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0139---TSP200X.BS_189_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0091---TSP200X.BS_141_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0091---TSP200X.BS_141_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0001---TSP200X.BS_006_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0001---TSP200X.BS_006_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0129---TSP200X.BS_179_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0129---TSP200X.BS_179_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0146---TSP200X.BS_196_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0146---TSP200X.BS_196_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0062---TSP200X.BS_112_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0062---TSP200X.BS_112_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0145---TSP200X.BS_195_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0145---TSP200X.BS_195_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0086---TSP200X.BS_136_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0086---TSP200X.BS_136_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0050---TSP200X.BS_100_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0050---TSP200X.BS_100_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0019---TSP200X.BS_051_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0019---TSP200X.BS_051_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0052---TSP200X.BS_102_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0052---TSP200X.BS_102_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0008---TSP200X.BS_031_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0008---TSP200X.BS_031_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0178---TSP200X.BS_276_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0178---TSP200X.BS_276_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0149---TSP200X.BS_199_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0149---TSP200X.BS_199_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0097---TSP200X.BS_147_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0097---TSP200X.BS_147_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0041---TSP200X.BS_088_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0041---TSP200X.BS_088_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0115---TSP200X.BS_165_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0115---TSP200X.BS_165_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0080---TSP200X.BS_130_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0080---TSP200X.BS_130_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0030---TSP200X.BS_069_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0030---TSP200X.BS_069_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0014---TSP200X.BS_042_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0014---TSP200X.BS_042_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0028---TSP200X.BS_066_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0028---TSP200X.BS_066_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0065---TSP200X.BS_115_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0065---TSP200X.BS_115_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0082---TSP200X.BS_132_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0082---TSP200X.BS_132_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0022---TSP200X.BS_054_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0022---TSP200X.BS_054_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0137---TSP200X.BS_187_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0137---TSP200X.BS_187_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0040---TSP200X.BS_087_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0040---TSP200X.BS_087_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0114---TSP200X.BS_164_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0114---TSP200X.BS_164_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0166---TSP200X.BS_264_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0166---TSP200X.BS_264_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0005---TSP200X.BS_027_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0005---TSP200X.BS_027_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0013---TSP200X.BS_040_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0013---TSP200X.BS_040_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0090---TSP200X.BS_140_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0090---TSP200X.BS_140_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0018---TSP200X.BS_050_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0018---TSP200X.BS_050_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0122---TSP200X.BS_172_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0122---TSP200X.BS_172_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0097---TSP200X.BS_147_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0097---TSP200X.BS_147_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0024---TSP200X.BS_056_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0024---TSP200X.BS_056_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0016---TSP200X.BS_044_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0016---TSP200X.BS_044_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0055---TSP200X.BS_105_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0055---TSP200X.BS_105_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0167---TSP200X.BS_265_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0167---TSP200X.BS_265_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0139---TSP200X.BS_189_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0139---TSP200X.BS_189_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0099---TSP200X.BS_149_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0099---TSP200X.BS_149_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0060---TSP200X.BS_110_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0060---TSP200X.BS_110_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0177---TSP200X.BS_275_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0177---TSP200X.BS_275_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0039---TSP200X.BS_086_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0039---TSP200X.BS_086_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0047---TSP200X.BS_097_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0047---TSP200X.BS_097_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0024---TSP200X.BS_056_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0024---TSP200X.BS_056_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0169---TSP200X.BS_267_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0169---TSP200X.BS_267_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0150---TSP200X.BS_202_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0150---TSP200X.BS_202_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0089---TSP200X.BS_139_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0089---TSP200X.BS_139_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0157---TSP200X.BS_255_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0157---TSP200X.BS_255_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0082---TSP200X.BS_132_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0082---TSP200X.BS_132_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0153---TSP200X.BS_245_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0153---TSP200X.BS_245_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0058---TSP200X.BS_108_R1	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0058---TSP200X.BS_108_R1_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0083---TSP200X.BS_133_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0083---TSP200X.BS_133_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0037---TSP200X.BS_083_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0037---TSP200X.BS_083_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0022---TSP200X.BS_054_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0022---TSP200X.BS_054_R2_trimmed_fastqc.zip
FastQC	all_sections	NS.2150.TSP0123---TSP200X.BS_173_R2	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/Fastqc/Fastqc_BS384/FastQC_Results_trim_galored_BS384/NS.2150.TSP0123---TSP200X.BS_173_R2_trimmed_fastqc.zip
