Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0135---TSP200X.BS_185_R1	NS.2150.TSP0135---TSP200X.BS_185_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2034105.0	0.0	20-251	48.0	5.6048922497469515	234.90366918128612	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0135---TSP200X.BS_185_R2	NS.2150.TSP0135---TSP200X.BS_185_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2021020.0	0.0	20-251	48.0	5.541196717929249	236.30268478293138	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0136---TSP200X.BS_186_R1	NS.2150.TSP0136---TSP200X.BS_186_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	706554.0	0.0	20-251	47.0	7.948437062135379	234.6156472116781	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0136---TSP200X.BS_186_R2	NS.2150.TSP0136---TSP200X.BS_186_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	702825.0	0.0	20-251	48.0	7.365133568100167	236.33948707003879	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0137---TSP200X.BS_187_R1	NS.2150.TSP0137---TSP200X.BS_187_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2908475.0	0.0	20-251	47.0	4.471234009573695	235.71362346246744	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0137---TSP200X.BS_187_R2	NS.2150.TSP0137---TSP200X.BS_187_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2882499.0	0.0	20-251	47.0	5.274667675239864	236.3678096679305	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0138---TSP200X.BS_188_R1	NS.2150.TSP0138---TSP200X.BS_188_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1396009.0	0.0	20-251	48.0	6.382122178295411	235.0490383657985	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0138---TSP200X.BS_188_R2	NS.2150.TSP0138---TSP200X.BS_188_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1387365.0	0.0	20-251	48.0	6.162545544971943	236.35141653422136	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0139---TSP200X.BS_189_R1	NS.2150.TSP0139---TSP200X.BS_189_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2563396.0	0.0	20-251	47.0	5.183906488334386	235.412624502808	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0139---TSP200X.BS_189_R2	NS.2150.TSP0139---TSP200X.BS_189_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2547913.0	0.0	20-251	47.0	5.185913013490341	236.55586081628377	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0140---TSP200X.BS_190_R1	NS.2150.TSP0140---TSP200X.BS_190_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3641146.0	0.0	20-251	48.0	4.570112095635668	235.33128828121696	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0140---TSP200X.BS_190_R2	NS.2150.TSP0140---TSP200X.BS_190_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3619163.0	0.0	20-251	48.0	4.647586636597116	236.47446909686025	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0141---TSP200X.BS_191_R1	NS.2150.TSP0141---TSP200X.BS_191_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1933055.0	0.0	20-251	48.0	5.651965680218785	235.31553473646636	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0141---TSP200X.BS_191_R2	NS.2150.TSP0141---TSP200X.BS_191_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1918879.0	0.0	20-251	48.0	5.953408503534549	236.2690419771127	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0142---TSP200X.BS_192_R1	NS.2150.TSP0142---TSP200X.BS_192_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4833124.0	0.0	20-251	48.0	4.035005114609658	235.37202480217763	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0142---TSP200X.BS_192_R2	NS.2150.TSP0142---TSP200X.BS_192_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4802131.0	0.0	20-251	48.0	4.384607598919532	236.33846890057768	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0143---TSP200X.BS_193_R1	NS.2150.TSP0143---TSP200X.BS_193_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1326220.0	0.0	20-251	48.0	6.23637103949571	234.9337772013693	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0143---TSP200X.BS_193_R2	NS.2150.TSP0143---TSP200X.BS_193_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1316999.0	0.0	20-251	48.0	6.296360133910504	236.0149362300199	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0144---TSP200X.BS_194_R1	NS.2150.TSP0144---TSP200X.BS_194_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	790109.0	0.0	20-251	47.0	6.782735040355191	234.23313492189052	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0144---TSP200X.BS_194_R2	NS.2150.TSP0144---TSP200X.BS_194_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	785065.0	0.0	20-251	47.0	6.635374140994695	235.64713495060917	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0145---TSP200X.BS_195_R1	NS.2150.TSP0145---TSP200X.BS_195_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1195402.0	0.0	20-251	46.0	5.651487951333526	234.16261977142418	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0145---TSP200X.BS_195_R2	NS.2150.TSP0145---TSP200X.BS_195_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1183536.0	0.0	20-251	46.0	6.6577611496397235	235.0920360681889	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0146---TSP200X.BS_196_R1	NS.2150.TSP0146---TSP200X.BS_196_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1310182.0	0.0	20-251	47.0	6.4107124048414645	234.12637099273232	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0146---TSP200X.BS_196_R2	NS.2150.TSP0146---TSP200X.BS_196_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1301428.0	0.0	20-251	48.0	6.477115906527292	235.23805619673158	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0147---TSP200X.BS_197_R1	NS.2150.TSP0147---TSP200X.BS_197_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2412488.0	0.0	20-251	47.0	5.027654070478085	234.70609428938093	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0147---TSP200X.BS_197_R2	NS.2150.TSP0147---TSP200X.BS_197_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2394500.0	0.0	20-251	47.0	5.346265752898654	235.8001148465233	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0148---TSP200X.BS_198_R1	NS.2150.TSP0148---TSP200X.BS_198_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6556265.0	0.0	20-251	48.0	3.768396522602889	234.51833627835362	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0148---TSP200X.BS_198_R2	NS.2150.TSP0148---TSP200X.BS_198_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6507968.0	0.0	20-251	48.0	4.2354137070164875	235.56174861339207	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0149---TSP200X.BS_199_R1	NS.2150.TSP0149---TSP200X.BS_199_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	243907.0	0.0	20-251	45.0	9.350285149667702	231.74519386487472	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0149---TSP200X.BS_199_R2	NS.2150.TSP0149---TSP200X.BS_199_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	242613.0	0.0	20-251	46.0	8.854018539814437	233.508431122817	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0150---TSP200X.BS_202_R1	NS.2150.TSP0150---TSP200X.BS_202_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	261729.0	0.0	20-251	46.0	7.745798134711858	234.61599975547227	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0150---TSP200X.BS_202_R2	NS.2150.TSP0150---TSP200X.BS_202_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	259632.0	0.0	20-251	47.0	8.052166142848339	234.6608045233253	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0151---TSP200X.BS_233_R1	NS.2150.TSP0151---TSP200X.BS_233_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1743108.0	0.0	20-251	48.0	5.6807725052033495	235.07956076158217	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0151---TSP200X.BS_233_R2	NS.2150.TSP0151---TSP200X.BS_233_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1731633.0	0.0	20-251	48.0	5.655008884677065	236.2534191713833	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0152---TSP200X.BS_238_R1	NS.2150.TSP0152---TSP200X.BS_238_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	739064.0	0.0	20-251	48.0	7.12996438738729	234.33427551605814	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0152---TSP200X.BS_238_R2	NS.2150.TSP0152---TSP200X.BS_238_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	731204.0	0.0	20-251	48.0	8.38425391545998	234.92757971783524	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0153---TSP200X.BS_245_R1	NS.2150.TSP0153---TSP200X.BS_245_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1086687.0	0.0	20-251	47.0	6.476105815197937	234.73712209679513	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0153---TSP200X.BS_245_R2	NS.2150.TSP0153---TSP200X.BS_245_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1079313.0	0.0	20-251	47.0	6.539252283628567	235.83709359564835	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0154---TSP200X.BS_248_R1	NS.2150.TSP0154---TSP200X.BS_248_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3668159.0	0.0	20-251	48.0	4.415506026663798	235.3635335872845	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0154---TSP200X.BS_248_R2	NS.2150.TSP0154---TSP200X.BS_248_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3637264.0	0.0	20-251	48.0	5.201289005918133	236.11708058584694	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0155---TSP200X.BS_253_R1	NS.2150.TSP0155---TSP200X.BS_253_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	903665.0	0.0	20-251	47.0	7.197910730193158	234.63267582566547	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0155---TSP200X.BS_253_R2	NS.2150.TSP0155---TSP200X.BS_253_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	897791.0	0.0	20-251	48.0	7.241997302267454	235.7835075201244	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0156---TSP200X.BS_254_R1	NS.2150.TSP0156---TSP200X.BS_254_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1645864.0	0.0	20-251	47.0	5.821866205227163	235.22457748635367	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0156---TSP200X.BS_254_R2	NS.2150.TSP0156---TSP200X.BS_254_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1636166.0	0.0	20-251	47.0	5.607866194505936	236.398517632074	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0157---TSP200X.BS_255_R1	NS.2150.TSP0157---TSP200X.BS_255_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2115004.0	0.0	20-251	47.0	5.615266550633853	234.60643336844754	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0157---TSP200X.BS_255_R2	NS.2150.TSP0157---TSP200X.BS_255_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2104044.0	0.0	20-251	47.0	5.272717758790643	236.21805912804106	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0158---TSP200X.BS_256_R1	NS.2150.TSP0158---TSP200X.BS_256_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3791222.0	0.0	20-251	48.0	4.105153453279142	235.6740335965554	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0158---TSP200X.BS_256_R2	NS.2150.TSP0158---TSP200X.BS_256_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3750717.0	0.0	20-251	48.0	5.643184185415527	235.8738534525532	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0159---TSP200X.BS_257_R1	NS.2150.TSP0159---TSP200X.BS_257_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1912484.0	0.0	20-251	47.0	6.096969948703937	234.622642594657	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0159---TSP200X.BS_257_R2	NS.2150.TSP0159---TSP200X.BS_257_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1901835.0	0.0	20-251	47.0	5.812247434944565	236.24114815428257	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0160---TSP200X.BS_258_R1	NS.2150.TSP0160---TSP200X.BS_258_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4037846.0	0.0	20-251	47.0	4.080920522266859	235.90591691708897	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0160---TSP200X.BS_258_R2	NS.2150.TSP0160---TSP200X.BS_258_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3995638.0	0.0	20-251	47.0	5.381337984215053	236.3175114962867	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0161---TSP200X.BS_259_R1	NS.2150.TSP0161---TSP200X.BS_259_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3104722.0	0.0	20-251	47.0	4.553780849614337	234.1688122157153	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0161---TSP200X.BS_259_R2	NS.2150.TSP0161---TSP200X.BS_259_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3086751.0	0.0	20-251	47.0	4.536794015737689	235.59325355365561	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0162---TSP200X.BS_260_R1	NS.2150.TSP0162---TSP200X.BS_260_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3453523.0	0.0	20-251	47.0	4.687823444959953	234.79873074538668	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0162---TSP200X.BS_260_R2	NS.2150.TSP0162---TSP200X.BS_260_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3433543.0	0.0	20-251	47.0	4.612474176996479	236.19221777621541	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0163---TSP200X.BS_261_R1	NS.2150.TSP0163---TSP200X.BS_261_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	446502.0	0.0	20-251	47.0	8.745313570823871	233.5597332150808	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0163---TSP200X.BS_261_R2	NS.2150.TSP0163---TSP200X.BS_261_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	442756.0	0.0	20-251	48.0	9.179548103244224	234.27755693881053	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0164---TSP200X.BS_262_R1	NS.2150.TSP0164---TSP200X.BS_262_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2526530.0	0.0	20-251	47.0	5.0773894469026795	235.02201873716123	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0164---TSP200X.BS_262_R2	NS.2150.TSP0164---TSP200X.BS_262_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2505752.0	0.0	20-251	47.0	5.720244292176342	235.96033446246875	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0165---TSP200X.BS_263_R1	NS.2150.TSP0165---TSP200X.BS_263_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1759360.0	0.0	20-251	47.0	5.580381502364496	234.73357243543106	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0165---TSP200X.BS_263_R2	NS.2150.TSP0165---TSP200X.BS_263_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1748799.0	0.0	20-251	47.0	5.531910757039546	236.1275887051628	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0166---TSP200X.BS_264_R1	NS.2150.TSP0166---TSP200X.BS_264_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	283168.0	0.0	20-251	47.0	8.878474968923042	234.3963124364335	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0166---TSP200X.BS_264_R2	NS.2150.TSP0166---TSP200X.BS_264_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	280739.0	0.0	20-251	48.0	9.304727878919566	235.29041565297305	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0167---TSP200X.BS_265_R1	NS.2150.TSP0167---TSP200X.BS_265_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1559319.0	0.0	20-251	46.0	5.581603251162847	234.16684462896944	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0167---TSP200X.BS_265_R2	NS.2150.TSP0167---TSP200X.BS_265_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1549586.0	0.0	20-251	46.0	5.569681192266838	235.39582636910762	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0168---TSP200X.BS_266_R1	NS.2150.TSP0168---TSP200X.BS_266_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2070825.0	0.0	20-251	47.0	5.162739072958222	234.60296113867662	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0168---TSP200X.BS_266_R2	NS.2150.TSP0168---TSP200X.BS_266_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2056390.0	0.0	20-251	47.0	5.358945747833168	235.81294987818458	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0169---TSP200X.BS_267_R1	NS.2150.TSP0169---TSP200X.BS_267_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	243132.0	0.0	20-251	48.0	8.988121678758864	235.0910863234786	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0169---TSP200X.BS_267_R2	NS.2150.TSP0169---TSP200X.BS_267_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	241603.0	0.0	20-251	48.0	9.114953042801622	236.18736522311394	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0170---TSP200X.BS_268_R1	NS.2150.TSP0170---TSP200X.BS_268_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3512480.0	0.0	20-251	47.0	4.71046925565345	234.89064222429735	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0170---TSP200X.BS_268_R2	NS.2150.TSP0170---TSP200X.BS_268_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3493719.0	0.0	20-251	47.0	4.576359100810384	236.28170983413378	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0171---TSP200X.BS_269_R1	NS.2150.TSP0171---TSP200X.BS_269_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1960037.0	0.0	20-251	48.0	5.817059137030365	235.04260990991497	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0171---TSP200X.BS_269_R2	NS.2150.TSP0171---TSP200X.BS_269_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1948595.0	0.0	20-251	48.0	5.6941014928266735	236.36833154144395	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0172---TSP200X.BS_270_R1	NS.2150.TSP0172---TSP200X.BS_270_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1351418.0	0.0	20-251	48.0	6.362724190442927	234.6226282319756	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0172---TSP200X.BS_270_R2	NS.2150.TSP0172---TSP200X.BS_270_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1342385.0	0.0	20-251	48.0	6.3606193454187885	235.85486577993646	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0173---TSP200X.BS_271_R1	NS.2150.TSP0173---TSP200X.BS_271_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	69700.0	0.0	20-251	48.0	11.886657101865136	220.14916786226686	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0173---TSP200X.BS_271_R2	NS.2150.TSP0173---TSP200X.BS_271_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	69149.0	0.0	20-251	48.0	12.193957974808022	221.07637131411877	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0174---TSP200X.BS_272_R1	NS.2150.TSP0174---TSP200X.BS_272_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1452264.0	0.0	20-251	48.0	6.09276274837082	234.6636135027791	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0174---TSP200X.BS_272_R2	NS.2150.TSP0174---TSP200X.BS_272_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1441881.0	0.0	20-251	48.0	6.186987691772067	235.76834010573688	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0175---TSP200X.BS_273_R1	NS.2150.TSP0175---TSP200X.BS_273_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1784621.0	0.0	20-251	47.0	5.460206957107419	234.70820303022322	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0175---TSP200X.BS_273_R2	NS.2150.TSP0175---TSP200X.BS_273_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1773437.0	0.0	20-251	47.0	5.414175975802919	235.99003855225757	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0176---TSP200X.BS_274_R1	NS.2150.TSP0176---TSP200X.BS_274_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2790753.0	0.0	20-251	47.0	4.701384171197333	235.16145749910507	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0176---TSP200X.BS_274_R2	NS.2150.TSP0176---TSP200X.BS_274_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2773458.0	0.0	20-251	47.0	4.925788372696207	236.19504459775487	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0177---TSP200X.BS_275_R1	NS.2150.TSP0177---TSP200X.BS_275_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1662012.0	0.0	20-251	47.0	5.702124894405094	232.80327157685986	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0177---TSP200X.BS_275_R2	NS.2150.TSP0177---TSP200X.BS_275_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1655013.0	0.0	20-251	47.0	4.840807896977244	234.4638169005319	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0178---TSP200X.BS_276_R1	NS.2150.TSP0178---TSP200X.BS_276_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	897417.0	0.0	20-251	46.0	6.487062313283569	232.21430282689096	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0178---TSP200X.BS_276_R2	NS.2150.TSP0178---TSP200X.BS_276_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	892492.0	0.0	20-251	46.0	6.18537757201185	233.98071691398914	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0179---TSP200X.BS_277_R1	NS.2150.TSP0179---TSP200X.BS_277_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2717143.0	0.0	20-251	49.0	5.2219160837375735	234.79030658305433	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
